stem,method,depth_axis,n_slices,threshold,snr_sum,snr_mean,snr_median,global_snr,enl_sum,enl_mean,enl_median,global_enl,cnr_sum,cnr_mean,cnr_median,global_cnr,beta_sum,beta_mean,beta_median,global_beta,snr_bg_sum,snr_bg_mean,snr_bg_median,global_snr_bg,enl_bg_sum,enl_bg_mean,enl_bg_median,global_enl_bg,cnr_bg_sum,cnr_bg_mean,cnr_bg_median,global_cnr_bg,bg_sigma_sum,bg_sigma_mean,bg_sigma_median,global_bg_sigma
2863,original,1,200,56.0,1349.9628523881058,6.7498142619405295,4.058849538713957,3.7076919550787304,15242.84435338236,76.21422176691179,16.474280717802237,13.746979633755538,510.98425675120916,2.554921283756046,2.390489348334145,2.304321896172003,200.0,1.0,1.0,1.0,1342.5292544812028,6.712646272406014,6.7634787706009085,7.014885204986539,1079.5030220307788,5.397515110153893,5.667340265197975,4.34155248155864,883.819139148866,4.41909569574433,4.352814675830352,4.9312459652047,2338.2110578672537,11.69105528933627,11.903292572290255,12.421707196335046
2863,gaussian,1,200,56.0,890.9584794382788,4.454792397191394,3.9859912433584324,3.639403730168374,5021.825641637183,25.109128208185915,15.888252990826093,13.245259511163475,315.32866067109137,1.5766433033554568,1.553349575019679,2.073390291111635,59.97831571472795,0.29989157857363974,0.2981419445062203,0.5062330322324212,1729.8051442369683,8.649025721184842,7.23230613581387,6.889568233953744,5238.211360749271,26.191056803746356,9.972873311814027,6.005242629518177,843.9588523114716,4.219794261557357,3.2458935131122137,4.439008577565397,1758.2919643210612,8.791459821605306,8.688778030229834,11.116882104990204
2863,median,1,200,56.0,678.6403005724067,3.3932015028620333,3.447461886665905,3.270895055503949,2434.3596559019957,12.171798279509979,11.88502023455301,10.698754464120181,284.97900825346835,1.4248950412673418,1.4789093467718368,1.9493178118641354,55.66857185844231,0.2783428592922116,0.29320802967489035,0.4981066527149955,1389.765142287989,6.9488257114399445,6.095540316229802,6.848892111331425,2462.0083482073815,12.310041741036907,8.219443191560586,5.408630528933751,730.9899908873151,3.6549499544365758,3.2977313479567125,4.52324585084086,1968.1586131111178,9.840793065555589,9.752253567561905,11.616306838815227
2863,bilateral,1,200,56.0,1056.437580364981,5.282187901824905,4.113217410526243,3.6674978288233566,8535.955472644022,42.67977736322011,16.918564153919043,13.450540324424034,388.74362530974156,1.9437181265487078,1.890878197391517,2.2758468940377052,140.43759463488004,0.7021879731744002,0.7192707567939114,0.8574498340913479,1984.1491880105264,9.920745940052631,8.852008166869107,8.428158723765486,4741.018310232482,23.705091551162408,13.253035546829743,7.422334467472683,1090.143661443356,5.45071830721678,4.414323904757701,5.7037625581036915,1431.4819127191813,7.157409563595906,7.0074401174668886,9.29961967398578
2863,tv,1,200,56.0,980.2852466990296,4.9014262334951475,4.035782127070156,3.6467850416281546,7140.779641056539,35.70389820528269,16.28753737844604,13.299041139842862,310.9323252131985,1.5546616260659925,1.5508386196203596,2.097105591759402,72.90547791752866,0.3645273895876433,0.40756574722095906,0.584897608112171,2035.0951074732916,10.175475537366458,7.6967173792001695,7.223581242461436,9495.689559665328,47.47844779832664,11.276255674867713,6.6063096309033424,934.9065079721834,4.674532539860917,3.5427790792037386,4.6533070098350136,1619.5968346521784,8.097984173260892,8.159952879055357,10.600922121620597
2863,wavelet,1,200,56.0,936.3724999969425,4.681862499984712,3.861259792126255,3.574201428318309,5274.715446812616,26.37357723406308,14.9093293425104,12.774915850192638,437.61060344736654,2.188053017236833,2.177563331398022,2.2500703024060953,148.08170823092246,0.7404085411546123,0.7806554333103913,0.8912993663500599,1554.482218840705,7.772411094203525,7.4291877328260325,7.950942161506459,1827.9645365261438,9.139822682630719,8.472657346578073,6.066829007002634,962.6359341328009,4.813179670664004,4.635561059859355,5.487848779800716,1880.0972435732547,9.400486217866273,9.287402417055164,10.530774701535181
2863,nlm,1,200,56.0,905.731878725561,4.528659393627805,3.857124277244379,3.5115603768589483,5557.509060003171,27.787545300015854,14.877434315567083,12.33105628032576,306.4177364481782,1.5320886822408908,1.5307029329865305,2.0487821003110795,71.31922718064257,0.3565961359032129,0.3942967481808729,0.5985945231161793,1895.3806615747517,9.476903307873759,7.63874716418983,7.261992041979408,7021.2246586262145,35.10612329313107,11.04144149731933,6.5316522832303034,904.21089289613,4.52105446448065,3.4619664470252145,4.706282300394831,1656.221220095124,8.28110610047562,8.246219800286323,10.601123708852453
2967,original,1,200,56.0,1783.5348879443004,8.917674439721502,4.624199821395073,3.7511893407969863,27634.99966550355,138.17499832751776,21.383226778158594,14.071421470508929,542.5382201541887,2.7126911007709436,2.5225111307168686,2.3687823100955914,200.0,1.0,1.0,1.0,1333.8684687965574,6.6693423439827875,6.566857243090872,7.4686613021739365,1138.5618223547694,5.6928091117738475,5.741091268835202,4.800210647245379,859.1389477561042,4.295694738780521,4.145541856226282,5.2777229992440295,2242.9578493599665,11.214789246799832,11.131281410547896,11.711212238587509
2967,gaussian,1,200,56.0,1034.2099599142944,5.171049799571472,3.9949725699133403,3.653861928367921,7214.9612705496,36.074806352748,15.964231902214543,13.35070699157654,274.9397834277786,1.374698917138893,1.2559126257503963,2.1208035423221054,59.04740482652139,0.29523702413260694,0.2901639883862459,0.5422913299031751,1936.2109337329478,9.68105466866474,10.201038679201044,7.518385757583584,7918.444115103921,39.592220575519605,33.1087098715802,7.109963489171605,796.0682936804913,3.980341468402456,2.7709566591655417,4.85193427871291,1419.0336075952398,7.095168037976199,4.269555934182643,10.102400498875776
2967,median,1,200,56.0,705.102802463882,3.5255140123194098,3.3512773251981818,3.292287213123781,2718.376980324971,13.591884901624855,11.231059969851524,10.839155093698352,234.2518071734803,1.1712590358674015,1.201065891562417,2.0043529715055572,54.923560855792445,0.2746178042789622,0.29535216048555313,0.5556023431146043,1412.6754800043168,7.063377400021584,5.965465565949927,7.537647864108191,3193.1705393143648,15.965852696571824,17.10131025439329,6.401274080042879,644.0311452482268,3.220155726241134,2.6863013468183112,5.007573936326064,1702.6195004708632,8.513097502354317,5.938835405757384,10.52900752421141
2967,bilateral,1,200,56.0,1254.8925035270945,6.274462517635473,4.176597331813596,3.6182619834849854,12476.220278866394,62.38110139433197,17.444207465662796,13.0918197811327,365.20281740526616,1.8260140870263308,1.7360517638256332,2.299414034864065,137.0584092679424,0.6852920463397121,0.6996846038867658,0.8878125289280154,2087.9872165287657,10.439936082643829,9.57517068873651,9.432771425650822,6408.9117367531735,32.04455868376587,29.950807375868912,9.074203008756792,1010.4292589473628,5.052146294736814,3.908460417597423,6.420429644119915,1159.882352292918,5.79941176146459,4.149190747151062,8.267022345313425
2967,tv,1,200,56.0,1229.5022366194494,6.147511183097247,3.947634982078736,3.643115259021942,12574.508764172779,62.872543820863896,15.583990021809504,13.27228879051851,258.95264181382856,1.2947632090691428,1.2064470825674873,2.1439099350731707,66.84079128301791,0.33420395641508954,0.39796396764057684,0.6225453040859795,2434.8838601572998,12.174419300786498,11.9873121228558,8.043637251693662,16734.45480051812,83.6722740025906,44.825617185037586,8.106659688267865,885.9759988793842,4.429879994396921,3.053094549662286,5.196417609961071,1231.7103589701514,6.158551794850757,3.627116845098581,9.457399211071651
2967,wavelet,1,200,56.0,1139.4420754857063,5.697210377428531,4.130347974857582,3.639093991342156,8638.973409729002,43.19486704864501,17.059802839226293,13.243005077822582,462.06938310834914,2.3103469155417455,2.3287382258634866,2.337521942290449,147.5333167110272,0.737666583555136,0.7638045214434461,0.9203089379213015,1551.0063878560525,7.755031939280262,7.204145232665278,8.722045977131604,2003.404884915318,10.01702442457659,10.132101812068544,7.030307262027148,923.3800119144137,4.616900059572068,4.029708227304269,6.070573318017964,1745.115493568518,8.72557746784259,7.765810489572907,9.657376388482836
2967,nlm,1,200,56.0,1078.3165198650427,5.391582599325213,3.8401331748587406,3.4686973013203626,8612.959142644268,43.064795713221336,14.746795206901277,12.031860968187166,258.38821363454923,1.2919410681727461,1.2138012651397403,2.076866591830206,67.71350483616675,0.33856752418083375,0.4073050107231131,0.6493268858532634,2175.6243714362263,10.878121857181132,11.418020304094846,8.143306200972589,11206.292331467452,56.03146165733726,39.64372351692177,8.086278267428481,851.2660386648085,4.256330193324043,3.0820535332914583,5.299667991314321,1291.8055632108667,6.459027816054333,3.8067511339502316,9.407744401798354
3037,original,1,200,51.0,1209.0017059208947,6.045008529604473,3.9895784909596514,3.6158947908169554,11010.821620149476,55.05410810074738,15.917337531791663,13.074695138257194,485.35572848971844,2.426778642448592,2.299301383755161,2.2062171272887854,200.0,1.0,1.0,1.0,1284.949463271274,6.42474731635637,6.34236347987555,6.888035250297118,1054.1093891227183,5.270546945613591,5.416966603731834,4.585824352022552,828.4305141963316,4.142152570981658,3.9405872598780767,4.746581456253793,2197.6342592299125,10.988171296149563,11.067127500217364,11.394921099195223
3037,gaussian,1,200,51.0,778.3952757308733,3.8919763786543666,3.539500537053253,3.2652071312307593,3743.4522171804806,18.717261085902404,12.528064060549902,10.661577609840204,276.60300470535077,1.3830150235267538,1.3285132742176402,1.8280781405369093,62.1187463163688,0.310593731581844,0.3035765945605061,0.4947773515026754,1765.6079395058387,8.828039697529194,7.826082391531793,7.098049030628497,5545.405749535785,27.727028747678922,13.290710351096653,7.419000209001936,811.8296042801089,4.059148021400545,3.080981897533867,4.374264859846616,1478.186450383448,7.390932251917239,6.836246867548464,9.495270811206236
3037,median,1,200,51.0,613.3022758373095,3.0665113791865473,3.1108728311693574,2.993570015106955,1969.2265326935615,9.846132663467808,9.677536665815023,8.961461435347454,251.30956621490884,1.2565478310745442,1.2885482785180116,1.7426480999718599,57.17862039711038,0.2858931019855519,0.2823004155430714,0.48949082141978045,1360.8750979868673,6.804375489934337,5.94482199629917,6.853757653343721,2526.3643350754996,12.631821675377498,9.880973864388631,6.250019284766367,676.8238590996033,3.3841192954980164,2.681764010075704,4.353753796393423,1744.4544944740242,8.72227247237012,8.086421427265398,10.23631205574749
3037,bilateral,1,200,51.0,883.3031505830063,4.416515752915031,3.8591746338560413,3.5022975446027926,5138.828039243435,25.694140196217177,14.893228936545274,12.26608809093075,340.70562114382994,1.7035281057191498,1.6440705525486488,2.0680390083418296,137.84123406363844,0.6892061703181922,0.7057930913033914,0.8438783587834551,1922.954671689896,9.61477335844948,8.363112796907878,8.218747908201538,5019.9827575297795,25.099913787648898,17.61033731973798,8.664042558082722,975.3549852247965,4.876774926123982,3.8747413579199854,5.275273335849549,1238.7053983142741,6.193526991571371,5.425633601003764,8.17462389339264
3037,tv,1,200,51.0,827.5119517315532,4.1375597586577655,3.552128820186895,3.3056621529663466,4877.923807289,24.389619036445,12.617619395581668,10.927402269554102,269.1045697995539,1.3455228489977693,1.324230103996036,1.8520145232936185,72.64117703819186,0.36320588519095925,0.3833048945004425,0.5752212982267532,2069.373725663807,10.346868628319035,8.238437665068691,7.392543901139798,9516.075178926474,47.58037589463237,15.019021263682706,8.154532386022035,893.9257799185738,4.469628899592869,3.203641464624741,4.536929713960088,1352.4656233218243,6.762328116609122,6.278569325924066,9.078487933351296
3037,wavelet,1,200,51.0,835.2347138939347,4.1761735694696736,3.6399566942672283,3.3488846952282776,4005.2988086668543,20.02649404333427,13.249284907133118,11.215028701934193,393.7795190553752,1.968897595276876,1.9490716668499688,2.0672686515643632,139.18307041946633,0.6959153520973317,0.730525529274216,0.8659214271477642,1509.0774224484044,7.545387112242022,7.021829104274582,8.016021962431891,1931.736102488519,9.658680512442595,9.512782664756351,7.039782833226605,893.461133929677,4.467305669648385,3.8910489499778613,5.3627630543668285,1689.4305032172329,8.447152516086165,8.211631449027252,9.2696714910663
3037,nlm,1,200,51.0,779.7314167771301,3.8986570838856505,3.4741374066754758,3.190105398190828,3986.4915751941044,19.93245787597052,12.069650491751256,10.17677245156626,266.30205217058835,1.3315102608529417,1.304980889522159,1.8113651645606035,70.69097604618673,0.3534548802309337,0.3792640736152327,0.5734661681930076,1932.7569754321933,9.663784877160966,8.322200020005365,7.445484093519973,7326.1985460087935,36.63099273004397,15.056486010233943,8.100709735671499,864.7442687261967,4.323721343630983,3.226049594461454,4.599309514251951,1386.4139729753565,6.932069864876783,6.358792818120989,9.053040986874958
3100,original,1,200,55.0,1529.1550112194195,7.645775056097097,4.278359401542725,3.8180231568893266,22690.168932799523,113.45084466399761,18.30437286503085,14.577300826543139,548.6490021019413,2.7432450105097064,2.6438646954669633,2.470550439289488,200.0,1.0,1.0,1.0,1404.0290792705846,7.020145396352923,6.719174469536776,7.553710044796608,1010.8214407620133,5.054107203810066,5.083311006357382,4.313898309702061,956.6249932965221,4.78312496648261,4.368566517213255,5.4767174329411725,2230.7651938999406,11.153825969499703,10.847590240796752,11.58182919091935
3100,gaussian,1,200,55.0,959.3184615710372,4.796592307855186,3.942026606172128,3.883897924248067,5730.384721684423,28.651923608422116,15.539573884252484,15.084663085978445,364.4268783584488,1.822134391792244,1.5979745144955666,2.341424135000033,69.62742071376401,0.34813710356882005,0.32926577458230555,0.5288011840176906,2038.1086237959635,10.190543118979818,10.419542724060737,7.678718747749451,5649.305164641422,28.24652582320711,18.243802790250086,6.205633111172086,1084.348137640652,5.42174068820326,3.9668506206962664,5.187607929023779,1545.8112800400477,7.729056400200238,5.458154697917961,10.114571205474851
3100,median,1,200,55.0,725.1594858970776,3.625797429485388,3.5165894231000943,3.5202085390238804,2762.092406741617,13.810462033708086,12.366403181334245,12.391868158216642,327.2464414246992,1.6362322071234958,1.557370952245364,2.2121300842799694,67.0592999468699,0.3352964997343495,0.3357692790512611,0.5413418007791134,1607.837281109701,8.039186405548506,7.015249531489459,7.611134685159534,2534.5392391083665,12.672696195541832,11.63719387902957,5.482337054677578,925.2296411690456,4.626148205845229,3.7263386782952495,5.269695586084442,1791.5530003628598,8.9577650018143,6.797445112436785,10.621587648718256
3100,bilateral,1,200,55.0,1097.6634431935704,5.488317215967852,4.175298085246997,3.960856750883453,8975.095674093984,44.87547837046992,17.433115104707955,15.688386201019023,439.7655078952157,2.1988275394760786,2.0189984927577287,2.5800302169332494,142.06495156740561,0.7103247578370281,0.7268977319195837,0.8777658117720846,2323.147698158738,11.61573849079369,9.93368326850306,9.537774592294237,4985.993421663924,24.92996710831962,20.925482445317385,7.899583896973011,1377.6942606396085,6.888471303198043,5.209697220385008,6.7271547501645665,1248.6472769596608,6.243236384798304,4.830140147679622,8.276744111846241
3100,tv,1,200,55.0,1074.564514677303,5.3728225733865145,4.0137741813064824,3.9828578723020236,8523.5288162723,42.617644081361505,16.110388359848393,15.863156830958202,361.99641358891574,1.8099820679445786,1.62196896148148,2.414153169685568,80.16585101266955,0.40082925506334777,0.43654015679668207,0.614948680343058,2534.01786901545,12.67008934507725,11.73557207496442,8.078643988227952,11561.78742007217,57.80893710036085,21.847567536819344,6.859811326520028,1283.2015610219903,6.416007805109952,4.4870266796771885,5.459519835668546,1398.2327697855067,6.991163848927533,5.022184867883478,9.621085029226297
3100,wavelet,1,200,55.0,1041.4800943627597,5.2074004718137985,4.213286712298762,3.756682557492697,7072.671943659668,35.36335971829834,17.751808760067636,14.11266383776987,494.41077495423326,2.4720538747711664,2.500086929261912,2.476842794252468,146.92574500798156,0.7346287250399078,0.77946475769976,0.8992966410521849,1713.1298405138537,8.565649202569269,7.94546149050195,8.91862730468309,1835.8270595555068,9.179135297777535,9.279821350657585,6.4418117220444975,1112.9706614407496,5.564853307203748,5.000469754007574,6.380554862445774,1725.8723671197272,8.629361835598637,7.604641626061244,9.463611660952889
3100,nlm,1,200,55.0,973.0010108702654,4.865005054351327,3.8611899789325896,3.8002988254013874,6276.991485716282,31.384957428581412,14.908788525458881,14.442271162347165,354.4816788582415,1.7724083942912074,1.599380537636239,2.340360550048036,78.35589454888638,0.3917794727444319,0.4262279396071033,0.6154892966205929,2302.561510969492,11.512807554847459,11.452597458907295,8.137541738749153,7906.9535008017965,39.53476750400898,20.461130430969284,6.794360574879161,1212.373382888984,6.06186691444492,4.320551477276095,5.5309423113573715,1448.7527020578173,7.243763510289086,5.155617409633511,9.611364732698677
3162,original,1,200,55.0,1057.1205255742739,5.285602627871369,3.9371957960333033,3.825022900465476,8452.712158823892,42.263560794119456,15.50151395705204,14.630800189085324,490.94077614558466,2.4547038807279233,2.3381752927385,2.3256836606226874,200.0,1.0,1.0,1.0,1407.8079606537815,7.039039803268907,7.120920348239782,7.150399908626905,1106.3457140709943,5.5317285703549715,5.802721540265294,4.927789172268663,941.5983888217208,4.707991944108604,4.827325395819482,4.930537486703272,2282.0986314760657,11.410493157380328,11.362837984262722,11.807637567754856
3162,gaussian,1,200,55.0,830.5907019583799,4.1529535097918995,3.9910964853351993,3.7766632299303398,3717.822119278825,18.589110596394125,15.928853222528302,14.263185152307866,376.0603261776008,1.880301630888004,2.045588947232039,2.0967590998761625,70.86926547573887,0.35434632737869437,0.3814043891829474,0.46649202173814414,1518.6395950568262,7.593197975284131,7.252012027387363,7.228240333107321,3114.41190675712,15.5720595337856,7.755610195431424,7.29245591200307,819.3307659126062,4.0966538295630315,4.3554786962298095,4.5277855728858,1859.3067464453388,9.296533732226694,10.252293263018762,10.200792112845464
3162,median,1,200,55.0,704.9794395903107,3.5248971979515535,3.5583378365526186,3.387539638789686,2556.7488214321947,12.783744107160974,12.661771849465097,11.475424804371356,348.4121584045981,1.7420607920229905,1.9223961506829137,1.967389595113855,72.49438712188264,0.3624719356094132,0.3805869163441858,0.4776008025107791,1378.7487492634218,6.893743746317109,7.0862911088759475,7.084314024314315,1887.65736804729,9.43828684023645,6.882725827067845,6.3693402500112954,792.6473877058945,3.9632369385294726,4.375331187742326,4.5605588361054235,2018.4890876813506,10.092445438406752,10.844417256169582,10.832084131289616
3162,bilateral,1,200,55.0,944.5644211443738,4.722822105721869,4.398489683071911,4.123565539872867,4930.650413177533,24.653252065887663,19.346894441608903,17.003792761627004,451.64817078280316,2.2582408539140157,2.3549585598858345,2.3844740883379445,144.27355787075248,0.7213677893537624,0.7437418056504204,0.795146814343544,1755.865136178613,8.779325680893065,8.606852837500524,8.313830794002222,3106.499547560835,15.532497737804174,10.37065351415186,8.687516546876363,1015.070338924619,5.075351694623095,5.301731098372038,5.366371456390189,1520.8940227334326,7.604470113667163,8.395108228771168,8.715971998932426
3162,tv,1,200,55.0,877.4279937463391,4.387139968731695,4.0943855116935115,3.857242078293594,4373.33522814249,21.866676140712453,16.76406131610814,14.878316450558685,382.4534234110403,1.9122671170552017,2.095900942383548,2.146959424988091,88.38934776955736,0.4419467388477868,0.4676898329621608,0.5580141119303158,1627.8389230604257,8.139194615302129,7.500224576629989,7.525502424715563,4280.381569498541,21.4019078474927,8.49052518893419,7.944524333236704,852.8188021834196,4.264094010917098,4.533565674141392,4.70689916543328,1769.0393828441483,8.845196914220741,9.888845377964417,9.781955842301706
3162,wavelet,1,200,55.0,866.3400935529588,4.331700467764794,3.8277374289697885,3.6999275333651354,4273.417495831022,21.36708747915511,14.651573839931896,13.689463752153415,456.4617211096337,2.2823086055481685,2.298616480178851,2.285021602857112,162.84644593442354,0.8142322296721177,0.8516981168635978,0.883157714686603,1625.7826104553349,8.128913052276674,8.436388786827905,8.260894029832908,1726.357084157499,8.631785420787494,8.352122544886551,7.1328758181018594,1045.8908188529072,5.229454094264536,5.5519822854897,5.590149598386526,1857.3086451556928,9.286543225778464,9.476942575838255,9.821364165309571
3162,nlm,1,200,55.0,819.399287181562,4.09699643590781,3.8515661458062147,3.652340832410757,3800.982535520866,19.00491267760433,14.834562338837149,13.3395935560949,370.5275653778382,1.852637826889191,2.028261615875695,2.0762858655247607,88.41287136678334,0.44206435683391665,0.47403796780172053,0.5622814586575884,1613.1438608743351,8.065719304371676,7.653407257244229,7.636684876035732,3764.311271388512,18.821556356942562,8.501763712890224,7.977327587151187,863.6388222512032,4.318194111256016,4.625484515267864,4.81226854922568,1761.967360880432,8.80983680440216,9.747904718145689,9.691714604690649
3234,original,1,200,54.0,1158.7877068170346,5.793938534085173,3.943934676295409,3.7146145380883966,10068.140424754483,50.34070212377242,15.554623730806878,13.798361166577672,496.9957610339801,2.4849788051699004,2.3726227647350893,2.267104784542786,200.0,1.0,1.0,1.0,1376.1863388008887,6.880931694004444,6.756208859262763,7.06498493625902,1140.9710899488891,5.7048554497444455,5.946204022485149,4.811030525984647,903.4225018280961,4.51711250914048,4.3791763447502,4.871578789193537,2246.8552633447944,11.234276316723971,11.416218215586682,11.823518280090605
3234,gaussian,1,200,54.0,853.4633540857769,4.267316770428884,4.04191103051566,3.593755500499948,4176.076460202999,20.880382301014997,16.337044781111036,12.91507859737363,335.7568560727137,1.6787842803635684,1.7244064372906838,1.987310482293523,62.87847418406756,0.3143923709203378,0.29563729782216797,0.4898081426291107,1618.331221366524,8.09165610683262,6.741467744894205,6.895162080619184,5060.620823446475,25.303104117232373,8.338069859149128,6.736056147974017,764.5464281172774,3.822732140586387,3.372820797447744,4.2997707521344,1773.761921322967,8.868809606614835,9.748913473236705,10.585625574258758
3234,median,1,200,54.0,693.8719545445507,3.4693597727227536,3.580849301429044,3.263441890667772,2495.6793663165436,12.478396831582717,12.822482132231714,10.650052973765241,308.0143483029477,1.5400717415147387,1.6605492562010737,1.8839883921231944,61.18980046345624,0.30594900231728117,0.2966893522201061,0.4870823902466558,1345.8191693998488,6.729095846999244,6.198037914378759,6.776033417739786,2345.7181294764255,11.728590647382127,7.300440368546001,5.925239301569847,704.0540804801401,3.5202704024007003,3.3142547405065668,4.341851973892625,1971.8171999597182,9.859085999798591,10.414165360793056,11.19251536696731
3234,bilateral,1,200,54.0,979.4381061958899,4.897190530979449,4.198627518081158,3.701095778247947,6188.112281213605,30.940561406068024,17.628477891100488,13.698109959764777,413.8562894116326,2.069281447058163,2.1005427478641474,2.234109395678557,144.08547590977918,0.7204273795488959,0.7447528453132687,0.8461686513599508,1892.9205548076984,9.464602774038491,8.656541889419215,8.476512268252037,4426.786504927813,22.133932524639068,11.457935011815088,8.371305429298692,1030.9726612294342,5.1548633061471705,4.4019239837108,5.583191437563071,1439.2983524526758,7.196491762263379,7.528846886040391,8.819784086261864
3234,tv,1,200,54.0,918.4899776493312,4.592449888246656,4.151595500409578,3.6478968470080897,5421.972204594712,27.10986102297356,17.235752892349435,13.307151406411561,338.5325828139373,1.6926629140696867,1.7487766510069036,2.02595714039717,77.32233627595319,0.386611681379766,0.4076024294425352,0.5637623610035967,1891.3482567174979,9.456741283587489,7.254858437676229,7.186921407091322,9784.508134900752,48.922540674503765,9.025814245473091,7.348130361243072,819.4018929128306,4.097009464564153,3.496531945966072,4.476177899999021,1655.4042982809037,8.277021491404518,9.320124583572834,10.143487402484269
3234,wavelet,1,200,54.0,894.0707640589044,4.470353820294522,3.8265972384981324,3.5782169135532893,4546.877022263387,22.734385111316932,14.642846444847937,12.803636280438829,442.28072676455645,2.211403633822782,2.1799496647771495,2.2055378226628215,154.66093567195594,0.7733046783597797,0.8188149354931851,0.8936350238266393,1569.785441217738,7.84892720608869,7.437173240487542,8.008165671407546,1848.4716499837975,9.242358249918988,8.48816093850402,6.769195872146809,972.25414021656,4.8612707010828,4.643237161359606,5.4063978354646824,1829.0185551378095,9.145092775689047,9.396692746988702,10.007755714917277
3234,nlm,1,200,54.0,865.1190452389909,4.325595226194954,3.9776499319151455,3.5173983787582066,4533.3915773255,22.6669578866275,15.821699055943792,12.37209135489086,332.70947449794585,1.6635473724897292,1.727948681009321,1.982444494441606,76.83997113173159,0.38419985565865794,0.4084679101083484,0.5775626793836055,1762.4520745183731,8.812260372591865,7.211646548545383,7.2198217200225665,6904.418336497939,34.522091682489695,8.95230437254401,7.254554699373777,806.2763703220926,4.031381851610463,3.5451784063936302,4.526393662811128,1685.5176271022694,8.427588135511348,9.376949243624903,10.153709046365693
3294,original,1,200,57.0,1295.273488511565,6.476367442557825,3.8439669835084116,3.650527220389033,14266.474274014548,71.33237137007274,14.776082170357622,13.32634898680128,501.0547308111934,2.505273654055967,2.233463938277196,2.2278072438057683,200.0,1.0,1.0,1.0,1372.2109660483209,6.861054830241605,6.813117445257115,7.25680181856632,1188.0547592177434,5.940273796088717,6.012214794538199,5.287302959598173,886.8401205385258,4.434200602692629,4.367236114682314,4.957388206447314,2335.4835647287505,11.677417823643752,12.023815170662765,12.041312942927
3294,gaussian,1,200,57.0,910.5531816850614,4.552765908425307,3.708069291921772,3.497738651658571,5442.232313683839,27.211161568419193,13.749805112549161,12.23417567530632,310.41623324622253,1.5520811662311127,1.6184216913833325,1.925200752473935,66.21689263474113,0.33108446317370566,0.34273516679648064,0.5067619142759826,1586.945943476121,7.9347297173806055,6.837837677826968,6.984160459979166,5305.334061490472,26.52667030745236,8.13676339356073,7.208425620791737,707.8743999622302,3.539371999811151,3.321914238974137,4.299309324293663,1851.6881653865921,9.258440826932961,10.369804562219398,10.928082031526772
3294,median,1,200,57.0,683.3965180269622,3.416982590134811,3.327191451848915,3.180273651117308,2439.8477937860334,12.199238968930167,11.070216852850802,10.114140495991014,279.2067742766783,1.3960338713833915,1.5798319191303656,1.8283499779134558,66.90305545984785,0.33451527729923924,0.37013379335371444,0.5171689548197497,1324.5346896688677,6.622673448344338,6.1538427807875875,6.939222731966125,2481.4747928416064,12.407373964208032,7.0178286926281785,6.506707648383265,658.7669460182267,3.2938347300911333,3.390289722508922,4.388397836293499,2035.294559965461,10.176472799827305,10.979418249453499,11.418655635431657
3294,bilateral,1,200,57.0,1107.921859683314,5.53960929841657,4.012372031734526,3.763365180472667,9480.886115608137,47.40443057804068,16.09916210364053,14.162917481594068,390.55541643361084,1.9527770821680541,1.9052553438552846,2.1933885962739947,143.2868141557844,0.7164340707789221,0.7483419492244189,0.8466429804117396,1749.6237898052982,8.748118949026491,8.242058906286527,8.084184170756245,4398.330676872942,21.99165338436471,10.575077609008435,8.334701849992175,891.070702157756,4.45535351078878,4.256403426055362,5.197195800500457,1561.7806951256962,7.8089034756284805,8.533205821442984,9.459204615673887
3294,tv,1,200,57.0,1031.7217313437286,5.158608656718643,3.713191578140298,3.508053553303993,8704.18665237068,43.5209332618534,13.7877926769138,12.306439732848773,305.8175319844947,1.5290876599224734,1.6436433638450452,1.945856782634195,83.96887995550046,0.41984439977750226,0.4813630206865134,0.6038777265719596,1843.9339309904888,9.219669654952444,7.1028760614164606,7.314945531256209,10313.484296258952,51.56742148129476,8.759804649235978,7.924259547561143,740.9518413872485,3.7047592069362425,3.4957930543939737,4.499939394928768,1730.0024974827002,8.6500124874135,9.982688688321243,10.430429440334203
3294,wavelet,1,200,57.0,956.0575784659707,4.780287892329853,3.6438662077222848,3.5106698543970443,5745.572972471751,28.727864862358757,13.27776401878158,12.324802826572164,441.96300757120065,2.209815037856003,2.0806342762858536,2.1622313451683604,160.60169001511832,0.8030084500755916,0.8585635205315925,0.9130134518624776,1541.6469135752473,7.708234567876236,7.518278037121531,8.197919752291225,1847.8374134069425,9.239187067034713,8.201776053583178,7.31864722579732,939.4932606086752,4.697466303043376,4.640509691310104,5.492619912015231,1926.1453664269357,9.630726832134679,10.132515498203883,10.26087328539292
3294,nlm,1,200,57.0,936.5114289810397,4.682557144905198,3.5572360230348736,3.3643927690453244,6401.937535623653,32.00968767811827,12.653930180121552,11.319138704404466,299.3252389836428,1.496626194918214,1.6126662065916026,1.8983052103807867,82.6909261163817,0.4134546305819085,0.478140611653195,0.6075164811693046,1740.6788828488982,8.70339441424449,7.294096553043653,7.458068587400889,7479.916895542461,37.3995844777123,8.84072008019242,8.0747772491951,743.2481400245424,3.7162407001227122,3.4862128502250784,4.616453333853164,1733.816928037772,8.66908464018886,9.930559058002459,10.274109397705388
